Suburb,Type,SellerG,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Latitude,Longtitude,Price
Mount Waverley,h,Barry,3149,4,2,2,800,164,1970,-37.8882,145.1146,980000
Mount Waverley,h,Jellis,3149,4,2,2,695,160,1970,-37.86127,145.14271,1480000
Mount Waverley,h,Barry,3149,4,2,2,800,160,1970,-37.88859,145.13335,1340000
Mount Waverley,h,LLC,3149,1,1,1,919,158,2017,-37.8809,145.1436,1820000
Mount Waverley,h,Jellis,3149,3,1,1,717,153,1960,-37.87754,145.12076,1850000
Mount Waverley,h,McGrath/First,3149,3,1,2,660,150,1968,-37.88811,145.11153,1000000
Mount Waverley,h,McGrath,3149,4,3,2,708,150,1960,-37.89187,145.11049,1352000
Mount Waverley,h,Buxton,3149,3,1,2,743,148.47,1960,-37.8958,145.11969,1260000
Mount Waverley,h,Harcourts,3149,4,1,3,731,145,1970,-37.86118,145.11506,1335000
Mount Waverley,h,McGrath,3149,3,2,2,402,143,1960,-37.87389,145.12783,1205000
Mount Waverley,h,Noel,3149,3,1,1,843,140,1950,-37.88494,145.12807,1375000
Mount Waverley,h,Barry,3149,3,1,2,724,139,1960,-37.86824,145.128,1400000
Mount Waverley,h,Stockdale,3149,3,1,1,718,138,1955,-37.88061,145.12449,1586000
Mount Waverley,t,McGrath,3149,3,2,2,236,138,2006,-37.88678,145.12748,1035000
Mount Waverley,t,McGrath,3149,3,2,2,297,135,2001,-37.8605,145.12853,1011000
Mount Waverley,h,Ray,3149,3,2,2,660,133,1960,-37.86198,145.139,1406000
Mount Waverley,h,Buxton,3149,3,1,2,676,132,1965,-37.87148,145.12866,1470000
Mount Waverley,h,Jellis,3149,3,2,1,470,118,1960,-37.88751,145.13545,1028800
Mount Waverley,h,McGrath,3149,3,1,4,807,117,1196,-37.86788,145.12121,1200000
Mount Waverley,u,Win,3149,2,1,1,161,82,1970,-37.8837,145.11526,611000
Mount Waverley,t,Fletchers,3149,3,2,2,344,3,2000,-37.85991,145.14523,900000
Oakleigh,h,Ray,3166,5,3,4,667,337,2017,-37.90037,145.10281,1828000
Oakleigh,h,HAR,3166,5,2,2,546,313,1935,-37.90465,145.08894,1750000
Oakleigh,h,Ray,3166,5,3,2,695,305,2015,-37.8973,145.0979,1600000
Oakleigh,h,Barry,3166,4,3,2,578,232,1927,-37.8915,145.0888,1160000
Oakleigh,h,Woodards,3166,4,2,2,598,222,1900,-37.898,145.0928,1840000
Oakleigh,h,Ray,3166,4,3,4,691,213,1950,-37.8999,145.0993,1600000
Oakleigh,h,Buxton,3166,4,2,2,550,209,1920,-37.90191,145.09857,1455000
Oakleigh,h,Woodards,3166,4,2,2,537,199,1920,-37.91,145.096,1615000
Oakleigh,h,Buxton,3166,4,2,2,592,193,1950,-37.90821,145.09314,1610000
Oakleigh,h,Buxton,3166,4,2,2,541,190,1920,-37.90114,145.10357,1546000
Oakleigh,h,Buxton,3166,4,1,2,604,183,1965,-37.9087,145.0886,1180000
Oakleigh,h,Barry,3166,4,2,1,581,179,1950,-37.90706,145.09524,1495000
Oakleigh,h,Woodards,3166,4,2,2,1060,175,1940,-37.9073,145.0962,1150000
Oakleigh,h,Ray,3166,5,3,2,707,175,1955,-37.9098,145.097,1351000
Oakleigh,h,Buxton,3166,4,2,2,508,170,1950,-37.90817,145.09214,1580000
Oakleigh,h,Ray,3166,3,1,2,543,152,1950,-37.90452,145.10391,1320000
Oakleigh,h,Buxton,3166,3,2,2,544,146,1970,-37.9055,145.1024,1050000
Oakleigh,h,Buxton,3166,2,1,2,691,140,1950,-37.9109,145.0995,865000
Oakleigh,h,Ray,3166,3,1,2,543,139,1940,-37.9023,145.105,1025000
Oakleigh,h,Woodards,3166,2,2,2,607,138,1950,-37.8964,145.0977,750000
Oakleigh,h,Ray,3166,3,2,2,562,132,1940,-37.90537,145.09365,1315000
Oakleigh,h,Woodards,3166,3,1,1,692,120,1940,-37.90584,145.09495,760000
Oakleigh,h,Barry,3166,3,1,1,670,118,1925,-37.9033,145.1006,880000
Oakleigh,h,Buxton,3166,3,1,2,548,115,1975,-37.8951,145.101,1033000
Oakleigh,h,Buxton,3166,3,1,2,528,112,1930,-37.9066,145.088,1225000
Oakleigh,h,Ray,3166,3,1,2,602,107,1950,-37.8923,145.1013,1045000
Oakleigh,u,Ray,3166,3,1,2,160,104,1970,-37.8946,145.0944,655000
Oakleigh,u,Buxton,3166,3,1,2,340,103,1930,-37.8968,145.0983,690000
Oakleigh,u,Woodards,3166,3,2,2,279,95,1930,-37.9001,145.1009,633500
Oakleigh,u,Woodards,3166,2,1,1,0,87,2004,-37.8991,145.0939,400000
Oakleigh,h,Ray,3166,2,1,1,0,80,1960,-37.8994,145.0955,305000
Oakleigh,h,Ray,3166,2,1,0,419,76,1920,-37.89721,145.09792,875000
Oakleigh East,t,Buxton,3166,4,2,2,344,146,1997,-37.90822,145.12036,912000
Oakleigh East,h,Buxton,3166,3,2,2,295,144,2006,-37.90088,145.11692,875000
Oakleigh East,t,Biggin,3166,3,2,1,200,130,2013,-37.91017,145.11488,820000
Oakleigh East,h,Ray,3166,2,1,3,622,122,1970,-37.90168,145.11081,1150000
Oakleigh East,h,Buxton,3166,3,1,2,700,115,1960,-37.9125,145.11844,1210000
Oakleigh East,h,Jellis,3166,3,2,2,534,113,1950,-37.9011,145.112,997000
Oakleigh East,h,Ray,3166,2,1,1,703,90,1960,-37.90241,145.12378,1114000
Oakleigh East,u,Buxton,3166,3,1,1,211,90,2004,-37.89941,145.11523,740000
Notting Hill,h,One,3168,3,1,3,730,737,1970,-37.90521,145.14866,1100000
Notting Hill,h,One,3168,4,3,3,727,167,1970,-37.90779,145.15042,1211000
Notting Hill,u,Barry,3168,3,1,1,390,118,1970,-37.90354,145.14394,840000
Prahran,h,Marshall,3181,4,2,2,787,275,1930,-37.85768,145.00254,4200000
Prahran,h,RT,3181,4,2,2,291,263.5,1890,-37.84961,145.00248,2300000
Prahran,h,Jellis,3181,2,1,0,214,215,1900,-37.8577,145.0053,1180000
Prahran,h,Jellis,3181,3,2,0,279,207,1885,-37.85122,145.00514,2610000
Prahran,h,hockingstuart,3181,3,1,0,435,200,1966,-37.85793,145.00734,1650000
Prahran,h,Marshall,3181,3,2,2,183,200,1999,-37.8562,145.0042,1720000
Prahran,h,Kay,3181,3,2,1,261,194,1880,-37.8513,145.0089,3250000
Prahran,h,Marshall,3181,3,2,2,330,175,1900,-37.85047,145.00206,2500000
Prahran,h,Jellis,3181,3,2,1,272,163,1900,-37.8553,145.007,1720000
Prahran,h,Beller,3181,2,1,0,288,160,1900,-37.8512,145.0053,1303000
Prahran,h,Jellis,3181,4,2,2,401,154,1910,-37.85565,145.00839,2635000
Prahran,h,Marshall,3181,2,2,2,238,153,1890,-37.8476,144.9892,2180000
Prahran,t,Jellis,3181,3,2,2,15,147,1998,-37.84969,145.00057,1463000
Prahran,h,hockingstuart,3181,3,1,1,281,145,1915,-37.85391,145.00733,1646000
Prahran,h,Jellis,3181,3,2,0,146,139,1900,-37.8519,145.0055,1612000
Prahran,h,Jellis,3181,3,2,0,145,138,1880,-37.84957,144.9889,1400000
Prahran,u,hockingstuart,3181,3,2,2,0,136,1920,-37.847,144.9936,1400000
Prahran,h,Biggin,3181,2,1,1,0,135,2005,-37.8526,145.0033,1106000
Prahran,h,Biggin,3181,2,2,0,164,135,1915,-37.85277,145.00129,1350000
Prahran,t,Marshall,3181,2,2,1,128,134,2000,-37.8526,145.0071,1245000
Prahran,h,Marshall,3181,3,2,1,8216,130,1995,-37.85,144.9876,1050000
Prahran,h,Biggin,3181,3,2,1,273,125,1890,-37.8544,145.0038,1811000
Prahran,h,Marshall,3181,3,1,1,231,124,1910,-37.8467,144.9894,1255000
Prahran,h,Marshall,3181,2,1,0,214,122,1915,-37.8572,145.0066,1582000
Prahran,h,hockingstuart,3181,2,1,1,88,121,2000,-37.8503,144.9913,950000
Prahran,h,Jellis,3181,3,1,1,309,121,1900,-37.85213,145.00683,1960000
Prahran,h,Jellis,3181,3,3,1,239,117,1890,-37.85014,145.00672,1500000
Prahran,u,Edward,3181,2,1,1,0,114,1900,-37.8516,144.9943,710000
Prahran,h,Beller,3181,2,1,2,222,108,1930,-37.8501,144.9995,1500000
Prahran,h,Marshall,3181,2,1,2,308,107,1930,-37.8492,145.0019,1590000
Prahran,t,Jellis,3181,2,2,1,113,104,1945,-37.8481,144.9869,1540000
Prahran,u,hockingstuart,3181,2,1,1,0,102,1920,-37.85931,145.00616,1020000
Prahran,u,hockingstuart,3181,2,2,1,0,101,1850,-37.847,144.9936,841000
Prahran,h,Biggin,3181,2,1,0,192,100,1910,-37.85562,145.00571,1250000
Prahran,u,Biggin,3181,2,1,1,0,100,1940,-37.85931,145.00616,740000
Prahran,h,hockingstuart,3181,3,2,1,112,100,1900,-37.8517,145.0056,1220000
Prahran,h,hockingstuart,3181,2,1,1,111,99,2001,-37.8525,145.0071,1100000
Prahran,t,Marshall,3181,3,2,3,1958,98,1995,-37.8526,145.0106,1450000
Prahran,u,Geoff,3181,2,2,1,0,95,1995,-37.8598,145.0097,681000
Prahran,u,hockingstuart,3181,2,2,1,0,92,1996,-37.8496,144.9905,685000
Prahran,u,Biggin,3181,2,1,1,0,87,1960,-37.8581,145.0017,585000
Prahran,u,hockingstuart,3181,2,1,1,8220,87,1965,-37.8508,144.9874,685000
Prahran,h,Biggin,3181,2,1,0,203,85,1900,-37.8557,145.0053,1055000
Prahran,u,Marshall,3181,2,1,1,0,85,1900,-37.85163,144.9943,698000
Prahran,u,Gary,3181,2,1,1,2842,84,1920,-37.8513,144.9943,645000
Prahran,h,Jellis,3181,2,1,1,131,79,1900,-37.8479,144.9988,1305000
Prahran,u,hockingstuart,3181,2,1,2,0,78,2000,-37.85059,144.99188,626000
Prahran,u,hockingstuart,3181,2,1,1,0,78,1960,-37.85924,145.00563,500000
Prahran,u,hockingstuart,3181,2,1,1,0,78,2004,-37.8588,145.0024,570000
Prahran,u,Jellis,3181,2,1,1,0,76,1888,-37.851,144.988,530000
Prahran,u,Jellis,3181,2,2,1,0,76,1970,-37.85184,145.01049,660000
Prahran,u,Wilson,3181,2,1,1,0,73,1930,-37.8511,145.0029,781000
Prahran,h,Marshall,3181,2,1,0,141,72,1900,-37.852,145.0061,1182500
Prahran,u,Dingle,3181,2,1,1,0,71,2000,-37.8506,144.9919,560000
Prahran,h,Beller,3181,2,1,0,96,71,1880,-37.8501,144.9953,815000
Prahran,h,Gary,3181,2,1,1,183,71,1930,-37.8543,145.0024,910000
Prahran,u,Thomson,3181,2,1,1,72,69,1976,-37.8542,145.0024,550000
Prahran,h,hockingstuart,3181,2,1,0,115,68,1890,-37.8518,145.0032,1000000
Prahran,u,Biggin,3181,1,1,1,0,64,1945,-37.857,145.0027,500500
Prahran,u,hockingstuart,3181,2,1,1,0,59,1970,-37.8538,145.0088,630000
Prahran,h,hockingstuart,3181,1,1,0,108,54,1905,-37.8508,145.0051,860000
Prahran,u,hockingstuart,3181,1,1,1,0,51,2012,-37.8519,144.9948,549800
Prahran,u,hockingstuart,3181,1,1,1,0,51,1970,-37.8595,145.0076,330000
Prahran,u,Sotheby's,3181,2,1,1,443,50,1970,-37.8493,145.0006,482500
Prahran,u,hockingstuart,3181,1,1,2,0,50,1960,-37.85126,145.00832,400000
Prahran,h,Biggin,3181,2,1,0,117,48,1900,-37.84998,144.99499,780000
Prahran,u,hockingstuart,3181,1,1,1,1768,45,1888,-37.851,144.988,492000
Prahran,u,Castran,3181,1,1,1,0,44,2015,-37.85012,144.99225,440000
Prahran,u,hockingstuart,3181,1,1,1,0,34,1960,-37.8486,144.9872,342000
South Yarra,h,Castran,3141,4,2,0,292,272,1880,-37.8377,144.9894,5700000
South Yarra,h,RT,3141,4,2,2,564,254,1920,-37.84405,145.0016,2920000
South Yarra,h,Jellis,3141,3,2,0,358,238,1915,-37.8425,145.0031,2200000
South Yarra,h,Kay,3141,3,2,2,223,235,1999,-37.84188,144.99979,2180000
South Yarra,h,Greg,3141,4,2,1,176,216,1880,-37.83986,144.98598,1855500
South Yarra,h,Kay,3141,4,2,2,237,212,1900,-37.84163,144.99792,2910000
South Yarra,t,Kay,3141,3,2,1,163,207,2016,-37.8425,144.9877,2010000
South Yarra,h,Marshall,3141,3,2,1,215,200,1910,-37.8361,144.9831,2695000
South Yarra,h,Marshall,3141,3,3,2,191,175,1890,-37.836,144.9824,3000000
South Yarra,h,Jellis,3141,3,2,0,217,175,1930,-37.84305,144.98701,2160000
South Yarra,h,Marshall,3141,3,2,2,0,172,2005,-37.8433,145.0001,1400000
South Yarra,h,Morrison,3141,3,1,1,178,172,1894,-37.8404,145.0022,1700000
South Yarra,h,Jellis,3141,3,2,2,153,162,1996,-37.83998,144.98877,1750000
South Yarra,h,Jellis,3141,3,2,1,277,161,1895,-37.8457,144.98871,1720000
South Yarra,h,Jellis,3141,3,2,0,343,153,1900,-37.84277,144.98774,2400000
South Yarra,t,hockingstuart,3141,2,2,1,181,148,1990,-37.8334,144.9867,1460000
South Yarra,h,Jellis,3141,3,2,1,194,148,1890,-37.8395,144.9898,1945000
South Yarra,h,Biggin,3141,2,2,1,181,148,1990,-37.8334,144.9867,1700000
South Yarra,h,Jellis,3141,2,2,0,208,145,1880,-37.8433,145.0024,1710000
South Yarra,t,Jellis,3141,3,2,2,141,140,1995,-37.8467,144.9983,1560000
South Yarra,h,Marshall,3141,3,2,1,149,140,2003,-37.8448,144.9882,1540000
South Yarra,h,Thomson,3141,4,1,1,436,139,1905,-37.84197,144.99698,3030000
South Yarra,u,Kay,3141,3,2,2,0,138,1998,-37.8453,144.9849,1230000
South Yarra,h,Kay,3141,3,2,2,221,135,1890,-37.8416,144.9959,2285000
South Yarra,h,Castran,3141,2,2,1,187,133,1890,-37.83554,144.97956,2210000
South Yarra,u,Marshall,3141,2,2,2,0,133,1995,-37.84018,145.00265,1340000
South Yarra,h,Kay,3141,3,1,1,136,132,1993,-37.84497,144.99781,1400000
South Yarra,h,hockingstuart,3141,2,1,2,127,128,2000,-37.84406,144.98686,1350000
South Yarra,h,Williams,3141,4,2,2,141,127,1880,-37.8366,144.9827,2600000
South Yarra,t,Kay,3141,3,2,1,80,118,2003,-37.8416,144.9923,1250000
South Yarra,u,Kay,3141,2,2,1,0,109,1930,-37.82863,144.98514,1350000
South Yarra,u,Williams,3141,2,2,2,0,107,1986,-37.8376,144.9847,1300000
South Yarra,u,Williams,3141,2,2,1,0,107,1980,-37.8376,144.9847,1300000
South Yarra,u,Jellis,3141,2,1,1,0,106,1970,-37.8383,144.9995,792500
South Yarra,h,RT,3141,3,1,1,205,104,1910,-37.8425,144.9921,1640000
South Yarra,u,hockingstuart,3141,2,1,1,0,103,2000,-37.8394,144.9886,775000
South Yarra,h,Jellis,3141,2,1,0,225,94,1890,-37.8421,144.9876,1455000
South Yarra,u,Beller,3141,2,2,1,0,92,2002,-37.8361,144.9966,840000
South Yarra,h,Thomson,3141,2,1,0,146,89,1910,-37.8454,144.9888,1125000
South Yarra,h,Jellis,3141,3,1,0,154,88,1920,-37.8395,144.9868,906000
South Yarra,u,Jellis,3141,2,1,1,0,86,2003,-37.8393,144.9886,722000
South Yarra,u,Kay,3141,2,2,2,0,86,2014,-37.8411,144.9944,850000
South Yarra,h,LITTLE,3141,2,1,1,163,86,1900,-37.8446,144.9879,1200000
South Yarra,u,hockingstuart,3141,2,1,1,0,85,1970,-37.8407,145.004,627500
South Yarra,h,Jellis,3141,2,1,0,176,84,1940,-37.8436,144.9925,1200000
South Yarra,h,hockingstuart,3141,2,1,0,161,82,1900,-37.8454,144.9891,1214000
South Yarra,h,Fletchers,3141,2,1,0,176,81,1930,-37.8436,144.9925,1100000
South Yarra,u,Kay,3141,2,1,0,0,79,1930,-37.8361,144.9842,695000
South Yarra,u,hockingstuart,3141,2,1,1,17200,79,2003,-37.83613,144.99661,762500
South Yarra,u,Jellis,3141,2,1,1,0,79,1970,-37.8342,144.9842,826000
South Yarra,u,Jellis,3141,2,1,1,0,77,1940,-37.8314,144.9877,659000
South Yarra,h,hockingstuart,3141,2,1,1,132,77,1900,-37.8446,144.9896,1130000
South Yarra,u,hockingstuart,3141,2,1,1,0,75,1970,-37.8426,144.993,623500
South Yarra,u,Williams,3141,2,1,1,0,75,1960,-37.8343,144.9899,780000
South Yarra,u,hockingstuart,3141,2,1,1,0,73,1960,-37.8368,144.9857,572000
South Yarra,u,Abercromby's,3141,2,2,1,0,73,2014,-37.84712,144.99967,800000
South Yarra,u,Biggin,3141,2,1,0,5467,73,1970,-37.8406,145.0035,485000
South Yarra,u,hockingstuart,3141,2,1,1,0,73,2005,-37.83613,144.99661,666000
South Yarra,u,Abercromby's,3141,2,1,1,0,73,1980,-37.835,145.0002,500000
South Yarra,u,Jellis,3141,2,1,2,0,72,1970,-37.8336,144.9882,600000
South Yarra,u,LITTLE,3141,2,1,1,0,72,1969,-37.8453,145.0012,505000
South Yarra,u,Williams,3141,2,1,1,0,70,1970,-37.837,144.9907,680500
South Yarra,u,Harrington,3141,2,1,1,734,65,2013,-37.8433,144.9962,515000
South Yarra,u,hockingstuart,3141,2,1,1,0,64,1970,-37.8374,144.9918,535000
South Yarra,u,Biggin,3141,2,1,1,2122,64,1960,-37.8383,145.0014,693000
South Yarra,u,Ray,3141,2,1,1,0,64,1965,-37.84679,145.00206,570000
South Yarra,u,Gary,3141,0,1,1,0,63,1970,-37.84468,145.00368,535000
South Yarra,u,Gary,3141,2,2,0,0,63,2014,-37.83863,144.99379,460000
South Yarra,u,Noel,3141,2,1,1,876,62,1972,-37.83766,144.98799,600000
South Yarra,u,hockingstuart,3141,2,1,1,0,62,1890,-37.8323,144.9876,520000
South Yarra,u,Ray,3141,2,1,1,0,61,1965,-37.8337,144.9886,480000
South Yarra,u,Biggin,3141,1,1,1,0,56,2007,-37.837,144.9931,425000
South Yarra,u,hockingstuart,3141,1,1,1,0,56,1970,-37.8368,144.9848,567500
South Yarra,u,hockingstuart,3141,1,1,1,480,53,1930,-37.8356,144.9767,540000
South Yarra,u,Jellis,3141,1,1,1,0,50,1960,-37.8446,145.00018,410000
South Yarra,u,hockingstuart,3141,1,1,0,0,48,1960,-37.8427,145.0006,410000
South Yarra,u,Jellis,3141,1,1,1,0,47,1970,-37.8437,144.9904,330000
South Yarra,u,Jellis,3141,1,1,0,0,47,1970,-37.8437,144.9904,320000
South Yarra,u,hockingstuart,3141,1,1,0,775,46,1960,-37.8354,144.984,390500
South Yarra,u,Castran,3141,1,1,1,0,45,1970,-37.8414,144.991,409000
South Yarra,u,hockingstuart,3141,1,1,1,0,45,1960,-37.8355,144.9884,400000
South Yarra,u,hockingstuart,3141,1,1,1,0,44,1960,-37.8404,145.0045,360500
South Yarra,u,hockingstuart,3141,1,1,1,0,44,1970,-37.8375,145.0012,515000
South Yarra,u,hockingstuart,3141,1,1,1,0,43,1960,-37.83547,144.98844,420000
South Yarra,u,Jellis,3141,1,1,1,0,43,1950,-37.83678,145.00137,400000
South Yarra,u,hockingstuart,3141,1,1,0,0,42,1950,-37.8406,145.0035,367000
South Yarra,u,hockingstuart,3141,1,1,1,0,41,1980,-37.8415,144.991,380000
South Yarra,u,Buxton,3141,1,1,1,0,40,1950,-37.8444,145.0037,310000
South Yarra,u,Williams,3141,2,2,2,0,38,2015,-37.8379,144.9913,990000
South Yarra,u,hockingstuart,3141,1,1,1,0,37,1970,-37.8319,144.9876,310000
South Yarra,u,Marshall,3141,1,1,0,0,35,1910,-37.8423,144.997,280000
South Yarra,h,hockingstuart,3141,3,1,1,211,18,1906,-37.8442,144.9928,1810000
Southbank,u,Kay,3006,4,3,1,0,176,2000,-37.8267,144.9687,1250000
Southbank,u,Ray,3006,4,3,1,0,172,1995,-37.8267,144.9687,990000
Southbank,u,Greg,3006,3,2,1,0,114,1995,-37.8267,144.9687,868000
Southbank,u,Marshall,3006,2,2,1,0,110,2000,-37.8273,144.9556,650000
Southbank,u,VICPROP,3006,3,1,1,0,106,1993,-37.8235,144.9655,720000
Southbank,u,Greg,3006,3,2,1,0,105,1994,-37.828,144.9683,740000
Southbank,u,Ray,3006,2,2,1,0,100,2000,-37.8227,144.9664,592500
Southbank,u,Greg,3006,2,2,1,0,99,1995,-37.828,144.9683,600000
Southbank,u,Dingle,3006,2,2,1,0,93,1994,-37.822,144.9637,540000
Southbank,u,Greg,3006,2,1,1,0,84,2003,-37.8246,144.9632,530000
Southbank,u,hockingstuart,3006,2,1,1,3634,80,1993,-37.8281,144.96627,600000
Southbank,u,MICM,3006,2,1,1,0,79,1995,-37.8273,144.9685,580000
Southbank,u,Greg,3006,2,1,1,8888,77,1994,-37.82481,144.96669,642500
Southbank,u,RT,3006,2,1,1,0,77,2000,-37.8288,144.9679,660000
Southbank,u,RT,3006,2,1,1,0,75,1998,-37.8288,144.9679,595000
Southbank,u,Marshall,3006,2,2,2,0,73,2014,-37.8229,144.9612,800000
Southbank,u,Greg,3006,1,1,0,760,70,2007,-37.8228,144.9661,455000
Southbank,u,William,3006,2,1,1,0,70,1994,-37.8248,144.9667,580000
Southbank,u,hockingstuart,3006,2,2,1,2955,67,2013,-37.8299,144.9679,622500
Southbank,u,Greg,3006,1,1,1,0,57,2004,-37.8245,144.9622,425000
Southbank,u,MICM,3006,1,1,1,63,51,2010,-37.83014,144.96967,422000
Southbank,u,Dingle,3006,1,1,1,546,51,2000,-37.8274,144.9587,370000
Toorak,h,Marshall,3142,4,3,2,691,374,2000,-37.8431,145.021,5500000
Toorak,h,RT,3142,4,3,2,732,367,1980,-37.8349,145.01,4500000
Toorak,h,Kay,3142,3,3,2,564,342,2000,-37.8486,145.0244,6250000
Toorak,h,Marshall,3142,4,4,5,877,332,1923,-37.8447,145.0134,5500000
Toorak,h,Rodney,3142,4,2,2,684,331,1963,-37.8485,145.0169,4000000
Toorak,h,Melbourne,3142,4,4,2,565,331,2005,-37.8448,145.0123,4200000
Toorak,t,Jellis,3142,3,3,2,0,291,2000,-37.8428,145.0171,2650000
Toorak,h,Jellis,3142,4,2,2,516,286,1925,-37.8398,145.0305,2620000
Toorak,h,Marshall,3142,3,2,4,1317,228,2000,-37.838,145.0054,2840000
Toorak,t,Kay,3142,3,2,2,294,220,2010,-37.8503,145.0292,2700000
Toorak,h,Marshall,3142,3,2,1,363,215,1935,-37.8445,145.0182,3270000
Toorak,t,Kay,3142,3,2,2,117,214,2000,-37.8343,145.0112,1550000
Toorak,h,Kay,3142,3,2,2,600,205,1967,-37.8332,145.0117,2820000
Toorak,h,Castran,3142,3,3,2,575,205,1930,-37.8375,145.0092,2250000
Toorak,u,Jellis,3142,4,2,2,0,185,2014,-37.8512,145.0282,2205000
Toorak,h,RT,3142,3,2,1,230,181,1930,-37.84387,145.00687,2300000
Toorak,u,Scott,3142,3,2,2,0,176,1930,-37.8404,145.01425,1860000
Toorak,h,Castran,3142,3,2,1,268,139,1900,-37.8369,145.0072,1900000
Toorak,t,Marshall,3142,3,2,2,0,136,1980,-37.842,145.0046,910000
Toorak,h,RT,3142,3,1,0,889,135,1943,-37.8328,145.0065,1435000
Toorak,u,Castran,3142,3,2,1,187,133,1940,-37.84297,145.01819,1350000
Toorak,t,Gary,3142,3,2,1,3,131,1970,-37.8474,145.0125,1320000
Toorak,u,Rodney,3142,3,2,1,0,126,1935,-37.8429,145.0227,1100000
Toorak,u,Marshall,3142,2,2,2,586,119,1990,-37.8427,145.0236,1010000
Toorak,u,Marshall,3142,2,2,2,586,119,1990,-37.84266,145.02355,1140000
Toorak,h,Kay,3142,3,1,0,222,118,1920,-37.8448,145.0055,1689000
Toorak,u,RT,3142,2,2,2,0,109,1970,-37.8371,145.0066,925000
Toorak,u,hockingstuart,3142,3,1,1,57,107,1960,-37.8371,145.012,950000
Toorak,u,Rodney,3142,2,1,1,1816,105,1960,-37.8389,145.0141,655000
Toorak,u,Jellis,3142,2,2,2,0,94,1980,-37.842,145.0046,810000
Toorak,u,hockingstuart,3142,3,1,1,1678,94,1940,-37.8384,145.0178,840000
Toorak,u,Jellis,3142,2,1,1,0,84,1935,-37.83241,145.00705,735000
Toorak,u,Prowse,3142,2,1,1,0,83,1960,-37.8416,145.0313,690000
Toorak,u,Jellis,3142,2,1,1,0,82,1950,-37.8424,145.0184,525000
Toorak,u,Morleys,3142,2,1,2,0,68,1970,-37.8424,145.0184,511000
Toorak,u,Williams,3142,1,1,1,0,64,1965,-37.83732,145.01164,550000
Toorak,u,Rodney,3142,2,1,1,0,62,1970,-37.8474,145.0078,450000
Toorak,u,hockingstuart,3142,2,1,1,713,60,1975,-37.84301,145.02641,682000
Toorak,u,Jellis,3142,1,1,1,0,57,1970,-37.8373,145.0116,541000
Toorak,u,Williams,3142,1,1,1,0,38,1958,-37.8369,145.0077,349000
Toorak,u,Jellis,3142,1,1,1,0,35,1967,-37.8464,145.0074,366000
Windsor,h,Kay,3181,3,2,2,754,177.8,1905,-37.85679,145.00089,2080000
Windsor,h,Jellis,3181,3,1,1,188,150,1907,-37.85277,144.98485,1425000
Windsor,h,Biggin,3181,3,2,1,138,147,2000,-37.8556,144.995,1540000
Windsor,h,Marshall,3181,3,1,4,440,144,1895,-37.8528,144.9994,2302000
Windsor,h,Gary,3181,4,2,2,1806,144,1990,-37.85688,144.99854,1350000
Windsor,h,Marshall,3181,2,2,2,521,122,2000,-37.8543,144.9939,1177000
Windsor,h,Paul,3181,3,1,2,317,112,1900,-37.856,144.9891,1370000
Windsor,u,hockingstuart,3181,3,2,2,0,112,2000,-37.8526,144.9977,830000
Windsor,u,Jellis,3181,2,2,1,0,111,2007,-37.8563,144.9916,1200000
Windsor,h,Jellis,3181,2,1,1,157,101,1900,-37.8522,144.986,1350000
Windsor,h,Jellis,3181,2,1,2,0,96,1928,-37.8518,144.9868,1500000
Windsor,u,hockingstuart,3181,2,1,1,1452,96,1970,-37.8554,145.0018,600000
Windsor,u,Fletchers,3181,2,1,1,0,92,1930,-37.8577,145.0002,800000
Windsor,u,Woodards,3181,2,1,1,774,90,1945,-37.8582,144.9979,854000
Windsor,h,Marshall,3181,3,3,1,143,89,1890,-37.8525,144.9881,1910000
Windsor,u,Biggin,3181,2,1,1,0,83,1970,-37.8559,144.999,600000
Windsor,u,hockingstuart,3181,2,1,1,0,79,1965,-37.8559,144.999,585000
Windsor,u,Jellis,3181,2,2,1,0,78,2012,-37.8558,144.9903,580000
Windsor,u,Hodges,3181,2,1,1,598,75,1940,-37.8564,144.9971,611000
Windsor,u,hockingstuart,3181,2,1,1,0,71,1970,-37.8555,145.0018,380000
Windsor,u,Beller,3181,2,1,1,0,66,1985,-37.8552,145.0005,474000
Windsor,u,hockingstuart,3181,2,1,1,0,61.6,2012,-37.85581,144.99025,560000
Windsor,h,hockingstuart,3181,2,1,1,136,58,1892,-37.85542,144.99571,957500
Windsor,u,Buxton,3181,1,1,1,0,51,1960,-37.85687,144.99748,410000
Windsor,u,Noel,3181,1,1,1,0,51,2005,-37.8571,144.9979,501000
Windsor,u,Kay,3181,1,1,0,0,48,1975,-37.8508,144.984,350000
Windsor,u,Marshall,3181,1,1,1,0,46,1974,-37.8568,145.0004,452000
Windsor,u,Gary,3181,1,1,1,0,44,1970,-37.8564,145.0016,275000
